,drug,HC03_VC46,HC03_VC47,HC03_VC48,HC03_VC52,HC03_VC53,HC03_VC62,HC03_VC63,HC03_VC65,HC03_VC66,HC03_VC67,HC03_VC68,HC03_VC70,HC03_VC71,HC03_VC72,HC03_VC76,HC03_VC77,HC03_VC78,HC03_VC79,HC03_VC80,HC03_VC81,HC03_VC85,HC03_VC86,HC03_VC87,HC03_VC88,HC03_VC89,HC03_VC90,HC03_VC91,HC03_VC92,HC03_VC95,HC03_VC96
134,mid,HC03_VC46_3,HC03_VC47_1,HC03_VC48_2,HC03_VC52_2,HC03_VC53_1,HC03_VC62_2,HC03_VC63_2,HC03_VC65_1,HC03_VC66_3,HC03_VC67_3,HC03_VC68_1,HC03_VC70_2,HC03_VC71_4,HC03_VC72_3,HC03_VC76_2,HC03_VC77_2,HC03_VC78_2,HC03_VC79_3,HC03_VC80_1,HC03_VC81_2,HC03_VC85_2,HC03_VC86_4,HC03_VC87_3,HC03_VC88_1,HC03_VC89_3,HC03_VC90_2,HC03_VC91_3,HC03_VC92_2,HC03_VC95_1,HC03_VC96_2
135,mid,HC03_VC46_3,HC03_VC47_3,HC03_VC48_1,HC03_VC52_3,HC03_VC53_1,HC03_VC62_3,HC03_VC63_1,HC03_VC65_2,HC03_VC66_2,HC03_VC67_1,HC03_VC68_1,HC03_VC70_2,HC03_VC71_3,HC03_VC72_2,HC03_VC76_3,HC03_VC77_2,HC03_VC78_1,HC03_VC79_2,HC03_VC80_4,HC03_VC81_1,HC03_VC85_3,HC03_VC86_1,HC03_VC87_2,HC03_VC88_3,HC03_VC89_4,HC03_VC90_3,HC03_VC91_4,HC03_VC92_2,HC03_VC95_4,HC03_VC96_3
136,mid,HC03_VC46_1,HC03_VC47_1,HC03_VC48_1,HC03_VC52_4,HC03_VC53_1,HC03_VC62_4,HC03_VC63_4,HC03_VC65_3,HC03_VC66_3,HC03_VC67_4,HC03_VC68_4,HC03_VC70_4,HC03_VC71_4,HC03_VC72_1,HC03_VC76_4,HC03_VC77_4,HC03_VC78_1,HC03_VC79_1,HC03_VC80_1,HC03_VC81_4,HC03_VC85_4,HC03_VC86_3,HC03_VC87_1,HC03_VC88_2,HC03_VC89_1,HC03_VC90_3,HC03_VC91_3,HC03_VC92_3,HC03_VC95_3,HC03_VC96_3
137,mid,HC03_VC46_2,HC03_VC47_4,HC03_VC48_1,HC03_VC52_4,HC03_VC53_4,HC03_VC62_1,HC03_VC63_3,HC03_VC65_2,HC03_VC66_3,HC03_VC67_2,HC03_VC68_2,HC03_VC70_1,HC03_VC71_1,HC03_VC72_4,HC03_VC76_1,HC03_VC77_2,HC03_VC78_3,HC03_VC79_4,HC03_VC80_4,HC03_VC81_1,HC03_VC85_1,HC03_VC86_4,HC03_VC87_4,HC03_VC88_4,HC03_VC89_1,HC03_VC90_3,HC03_VC91_1,HC03_VC92_1,HC03_VC95_1,HC03_VC96_1
138,mid,HC03_VC46_4,HC03_VC47_2,HC03_VC48_1,HC03_VC52_4,HC03_VC53_1,HC03_VC62_4,HC03_VC63_2,HC03_VC65_3,HC03_VC66_2,HC03_VC67_1,HC03_VC68_1,HC03_VC70_4,HC03_VC71_3,HC03_VC72_4,HC03_VC76_4,HC03_VC77_1,HC03_VC78_1,HC03_VC79_2,HC03_VC80_1,HC03_VC81_4,HC03_VC85_4,HC03_VC86_1,HC03_VC87_1,HC03_VC88_2,HC03_VC89_1,HC03_VC90_2,HC03_VC91_4,HC03_VC92_3,HC03_VC95_3,HC03_VC96_4
139,mid,HC03_VC46_2,HC03_VC47_3,HC03_VC48_2,HC03_VC52_2,HC03_VC53_2,HC03_VC62_2,HC03_VC63_1,HC03_VC65_1,HC03_VC66_2,HC03_VC67_2,HC03_VC68_2,HC03_VC70_2,HC03_VC71_4,HC03_VC72_1,HC03_VC76_1,HC03_VC77_2,HC03_VC78_3,HC03_VC79_3,HC03_VC80_3,HC03_VC81_1,HC03_VC85_2,HC03_VC86_4,HC03_VC87_3,HC03_VC88_1,HC03_VC89_2,HC03_VC90_1,HC03_VC91_3,HC03_VC92_2,HC03_VC95_1,HC03_VC96_2
140,mid,HC03_VC46_1,HC03_VC47_1,HC03_VC48_4,HC03_VC52_4,HC03_VC53_1,HC03_VC62_4,HC03_VC63_1,HC03_VC65_3,HC03_VC66_1,HC03_VC67_4,HC03_VC68_3,HC03_VC70_4,HC03_VC71_1,HC03_VC72_4,HC03_VC76_4,HC03_VC77_1,HC03_VC78_1,HC03_VC79_3,HC03_VC80_4,HC03_VC81_3,HC03_VC85_4,HC03_VC86_1,HC03_VC87_1,HC03_VC88_4,HC03_VC89_3,HC03_VC90_2,HC03_VC91_3,HC03_VC92_1,HC03_VC95_4,HC03_VC96_2
141,mid,HC03_VC46_1,HC03_VC47_2,HC03_VC48_4,HC03_VC52_4,HC03_VC53_3,HC03_VC62_4,HC03_VC63_2,HC03_VC65_4,HC03_VC66_1,HC03_VC67_4,HC03_VC68_4,HC03_VC70_4,HC03_VC71_1,HC03_VC72_4,HC03_VC76_4,HC03_VC77_4,HC03_VC78_1,HC03_VC79_3,HC03_VC80_1,HC03_VC81_3,HC03_VC85_4,HC03_VC86_4,HC03_VC87_3,HC03_VC88_3,HC03_VC89_1,HC03_VC90_4,HC03_VC91_1,HC03_VC92_1,HC03_VC95_1,HC03_VC96_1
142,mid,HC03_VC46_1,HC03_VC47_1,HC03_VC48_1,HC03_VC52_1,HC03_VC53_3,HC03_VC62_1,HC03_VC63_1,HC03_VC65_2,HC03_VC66_1,HC03_VC67_2,HC03_VC68_3,HC03_VC70_1,HC03_VC71_3,HC03_VC72_2,HC03_VC76_1,HC03_VC77_2,HC03_VC78_3,HC03_VC79_2,HC03_VC80_2,HC03_VC81_2,HC03_VC85_1,HC03_VC86_3,HC03_VC87_3,HC03_VC88_4,HC03_VC89_1,HC03_VC90_1,HC03_VC91_1,HC03_VC92_1,HC03_VC95_2,HC03_VC96_1
143,mid,HC03_VC46_3,HC03_VC47_3,HC03_VC48_1,HC03_VC52_1,HC03_VC53_1,HC03_VC62_1,HC03_VC63_3,HC03_VC65_3,HC03_VC66_1,HC03_VC67_3,HC03_VC68_2,HC03_VC70_1,HC03_VC71_1,HC03_VC72_4,HC03_VC76_1,HC03_VC77_1,HC03_VC78_2,HC03_VC79_4,HC03_VC80_4,HC03_VC81_1,HC03_VC85_1,HC03_VC86_4,HC03_VC87_3,HC03_VC88_2,HC03_VC89_1,HC03_VC90_1,HC03_VC91_2,HC03_VC92_2,HC03_VC95_1,HC03_VC96_2
144,mid,HC03_VC46_1,HC03_VC47_2,HC03_VC48_2,HC03_VC52_2,HC03_VC53_1,HC03_VC62_2,HC03_VC63_1,HC03_VC65_1,HC03_VC66_1,HC03_VC67_2,HC03_VC68_3,HC03_VC70_1,HC03_VC71_3,HC03_VC72_1,HC03_VC76_2,HC03_VC77_2,HC03_VC78_1,HC03_VC79_1,HC03_VC80_2,HC03_VC81_3,HC03_VC85_2,HC03_VC86_1,HC03_VC87_2,HC03_VC88_2,HC03_VC89_3,HC03_VC90_3,HC03_VC91_3,HC03_VC92_2,HC03_VC95_3,HC03_VC96_3
145,mid,HC03_VC46_2,HC03_VC47_2,HC03_VC48_1,HC03_VC52_4,HC03_VC53_1,HC03_VC62_3,HC03_VC63_4,HC03_VC65_1,HC03_VC66_4,HC03_VC67_4,HC03_VC68_2,HC03_VC70_4,HC03_VC71_1,HC03_VC72_4,HC03_VC76_4,HC03_VC77_1,HC03_VC78_1,HC03_VC79_1,HC03_VC80_4,HC03_VC81_4,HC03_VC85_4,HC03_VC86_1,HC03_VC87_2,HC03_VC88_4,HC03_VC89_3,HC03_VC90_4,HC03_VC91_1,HC03_VC92_1,HC03_VC95_3,HC03_VC96_1
146,mid,HC03_VC46_1,HC03_VC47_4,HC03_VC48_4,HC03_VC52_3,HC03_VC53_4,HC03_VC62_2,HC03_VC63_4,HC03_VC65_4,HC03_VC66_3,HC03_VC67_2,HC03_VC68_2,HC03_VC70_2,HC03_VC71_2,HC03_VC72_4,HC03_VC76_2,HC03_VC77_4,HC03_VC78_2,HC03_VC79_2,HC03_VC80_3,HC03_VC81_1,HC03_VC85_2,HC03_VC86_3,HC03_VC87_3,HC03_VC88_3,HC03_VC89_1,HC03_VC90_1,HC03_VC91_2,HC03_VC92_2,HC03_VC95_2,HC03_VC96_2
147,mid,HC03_VC46_2,HC03_VC47_3,HC03_VC48_1,HC03_VC52_2,HC03_VC53_2,HC03_VC62_2,HC03_VC63_3,HC03_VC65_4,HC03_VC66_2,HC03_VC67_2,HC03_VC68_1,HC03_VC70_2,HC03_VC71_4,HC03_VC72_4,HC03_VC76_3,HC03_VC77_4,HC03_VC78_2,HC03_VC79_1,HC03_VC80_2,HC03_VC81_3,HC03_VC85_3,HC03_VC86_2,HC03_VC87_1,HC03_VC88_3,HC03_VC89_1,HC03_VC90_4,HC03_VC91_2,HC03_VC92_3,HC03_VC95_3,HC03_VC96_2
148,mid,HC03_VC46_1,HC03_VC47_1,HC03_VC48_4,HC03_VC52_4,HC03_VC53_4,HC03_VC62_4,HC03_VC63_1,HC03_VC65_1,HC03_VC66_4,HC03_VC67_3,HC03_VC68_3,HC03_VC70_4,HC03_VC71_4,HC03_VC72_1,HC03_VC76_4,HC03_VC77_1,HC03_VC78_1,HC03_VC79_1,HC03_VC80_4,HC03_VC81_4,HC03_VC85_4,HC03_VC86_1,HC03_VC87_1,HC03_VC88_3,HC03_VC89_4,HC03_VC90_4,HC03_VC91_4,HC03_VC92_3,HC03_VC95_4,HC03_VC96_4
149,mid,HC03_VC46_1,HC03_VC47_1,HC03_VC48_2,HC03_VC52_3,HC03_VC53_3,HC03_VC62_3,HC03_VC63_1,HC03_VC65_4,HC03_VC66_1,HC03_VC67_2,HC03_VC68_1,HC03_VC70_3,HC03_VC71_1,HC03_VC72_2,HC03_VC76_3,HC03_VC77_3,HC03_VC78_1,HC03_VC79_4,HC03_VC80_1,HC03_VC81_2,HC03_VC85_4,HC03_VC86_1,HC03_VC87_1,HC03_VC88_3,HC03_VC89_3,HC03_VC90_3,HC03_VC91_4,HC03_VC92_4,HC03_VC95_4,HC03_VC96_4
150,mid,HC03_VC46_1,HC03_VC47_1,HC03_VC48_3,HC03_VC52_2,HC03_VC53_2,HC03_VC62_3,HC03_VC63_3,HC03_VC65_3,HC03_VC66_1,HC03_VC67_3,HC03_VC68_3,HC03_VC70_3,HC03_VC71_1,HC03_VC72_3,HC03_VC76_3,HC03_VC77_4,HC03_VC78_4,HC03_VC79_1,HC03_VC80_1,HC03_VC81_2,HC03_VC85_2,HC03_VC86_1,HC03_VC87_1,HC03_VC88_3,HC03_VC89_2,HC03_VC90_1,HC03_VC91_3,HC03_VC92_4,HC03_VC95_4,HC03_VC96_3
151,mid,HC03_VC46_1,HC03_VC47_3,HC03_VC48_4,HC03_VC52_2,HC03_VC53_1,HC03_VC62_2,HC03_VC63_2,HC03_VC65_1,HC03_VC66_4,HC03_VC67_1,HC03_VC68_3,HC03_VC70_2,HC03_VC71_3,HC03_VC72_3,HC03_VC76_2,HC03_VC77_3,HC03_VC78_1,HC03_VC79_3,HC03_VC80_2,HC03_VC81_1,HC03_VC85_2,HC03_VC86_2,HC03_VC87_3,HC03_VC88_4,HC03_VC89_1,HC03_VC90_1,HC03_VC91_1,HC03_VC92_1,HC03_VC95_2,HC03_VC96_1
152,mid,HC03_VC46_2,HC03_VC47_4,HC03_VC48_4,HC03_VC52_4,HC03_VC53_3,HC03_VC62_4,HC03_VC63_1,HC03_VC65_4,HC03_VC66_4,HC03_VC67_4,HC03_VC68_1,HC03_VC70_4,HC03_VC71_1,HC03_VC72_4,HC03_VC76_2,HC03_VC77_4,HC03_VC78_4,HC03_VC79_4,HC03_VC80_4,HC03_VC81_1,HC03_VC85_4,HC03_VC86_3,HC03_VC87_4,HC03_VC88_4,HC03_VC89_3,HC03_VC90_3,HC03_VC91_1,HC03_VC92_1,HC03_VC95_1,HC03_VC96_1
153,mid,HC03_VC46_2,HC03_VC47_2,HC03_VC48_3,HC03_VC52_1,HC03_VC53_2,HC03_VC62_1,HC03_VC63_3,HC03_VC65_3,HC03_VC66_2,HC03_VC67_2,HC03_VC68_2,HC03_VC70_1,HC03_VC71_1,HC03_VC72_3,HC03_VC76_1,HC03_VC77_1,HC03_VC78_3,HC03_VC79_4,HC03_VC80_4,HC03_VC81_1,HC03_VC85_1,HC03_VC86_4,HC03_VC87_4,HC03_VC88_4,HC03_VC89_3,HC03_VC90_1,HC03_VC91_1,HC03_VC92_1,HC03_VC95_1,HC03_VC96_1
154,mid,HC03_VC46_2,HC03_VC47_2,HC03_VC48_2,HC03_VC52_1,HC03_VC53_2,HC03_VC62_1,HC03_VC63_2,HC03_VC65_1,HC03_VC66_2,HC03_VC67_1,HC03_VC68_4,HC03_VC70_1,HC03_VC71_1,HC03_VC72_3,HC03_VC76_1,HC03_VC77_2,HC03_VC78_3,HC03_VC79_1,HC03_VC80_2,HC03_VC81_3,HC03_VC85_1,HC03_VC86_4,HC03_VC87_2,HC03_VC88_1,HC03_VC89_3,HC03_VC90_1,HC03_VC91_3,HC03_VC92_4,HC03_VC95_2,HC03_VC96_3
155,mid,HC03_VC46_3,HC03_VC47_1,HC03_VC48_1,HC03_VC52_3,HC03_VC53_1,HC03_VC62_3,HC03_VC63_1,HC03_VC65_1,HC03_VC66_1,HC03_VC67_1,HC03_VC68_3,HC03_VC70_3,HC03_VC71_4,HC03_VC72_2,HC03_VC76_3,HC03_VC77_3,HC03_VC78_2,HC03_VC79_1,HC03_VC80_1,HC03_VC81_3,HC03_VC85_3,HC03_VC86_3,HC03_VC87_1,HC03_VC88_1,HC03_VC89_3,HC03_VC90_1,HC03_VC91_3,HC03_VC92_4,HC03_VC95_3,HC03_VC96_3
156,mid,HC03_VC46_1,HC03_VC47_4,HC03_VC48_1,HC03_VC52_3,HC03_VC53_1,HC03_VC62_3,HC03_VC63_1,HC03_VC65_1,HC03_VC66_1,HC03_VC67_1,HC03_VC68_4,HC03_VC70_2,HC03_VC71_4,HC03_VC72_4,HC03_VC76_4,HC03_VC77_4,HC03_VC78_1,HC03_VC79_1,HC03_VC80_1,HC03_VC81_4,HC03_VC85_4,HC03_VC86_1,HC03_VC87_1,HC03_VC88_2,HC03_VC89_4,HC03_VC90_3,HC03_VC91_3,HC03_VC92_4,HC03_VC95_4,HC03_VC96_4
157,mid,HC03_VC46_2,HC03_VC47_3,HC03_VC48_1,HC03_VC52_1,HC03_VC53_1,HC03_VC62_1,HC03_VC63_2,HC03_VC65_1,HC03_VC66_2,HC03_VC67_3,HC03_VC68_2,HC03_VC70_1,HC03_VC71_1,HC03_VC72_4,HC03_VC76_1,HC03_VC77_2,HC03_VC78_2,HC03_VC79_4,HC03_VC80_4,HC03_VC81_1,HC03_VC85_1,HC03_VC86_3,HC03_VC87_3,HC03_VC88_4,HC03_VC89_1,HC03_VC90_2,HC03_VC91_1,HC03_VC92_1,HC03_VC95_1,HC03_VC96_1
158,mid,HC03_VC46_1,HC03_VC47_1,HC03_VC48_3,HC03_VC52_3,HC03_VC53_3,HC03_VC62_3,HC03_VC63_1,HC03_VC65_1,HC03_VC66_1,HC03_VC67_1,HC03_VC68_1,HC03_VC70_2,HC03_VC71_2,HC03_VC72_1,HC03_VC76_3,HC03_VC77_3,HC03_VC78_4,HC03_VC79_1,HC03_VC80_3,HC03_VC81_2,HC03_VC85_3,HC03_VC86_1,HC03_VC87_2,HC03_VC88_2,HC03_VC89_3,HC03_VC90_3,HC03_VC91_4,HC03_VC92_2,HC03_VC95_4,HC03_VC96_4
159,mid,HC03_VC46_2,HC03_VC47_1,HC03_VC48_3,HC03_VC52_1,HC03_VC53_1,HC03_VC62_1,HC03_VC63_3,HC03_VC65_2,HC03_VC66_2,HC03_VC67_2,HC03_VC68_3,HC03_VC70_1,HC03_VC71_2,HC03_VC72_4,HC03_VC76_1,HC03_VC77_3,HC03_VC78_2,HC03_VC79_1,HC03_VC80_1,HC03_VC81_3,HC03_VC85_1,HC03_VC86_3,HC03_VC87_2,HC03_VC88_1,HC03_VC89_4,HC03_VC90_1,HC03_VC91_3,HC03_VC92_3,HC03_VC95_2,HC03_VC96_3
160,mid,HC03_VC46_1,HC03_VC47_3,HC03_VC48_1,HC03_VC52_4,HC03_VC53_1,HC03_VC62_4,HC03_VC63_4,HC03_VC65_4,HC03_VC66_1,HC03_VC67_4,HC03_VC68_4,HC03_VC70_4,HC03_VC71_4,HC03_VC72_4,HC03_VC76_4,HC03_VC77_4,HC03_VC78_1,HC03_VC79_1,HC03_VC80_1,HC03_VC81_4,HC03_VC85_4,HC03_VC86_1,HC03_VC87_1,HC03_VC88_1,HC03_VC89_3,HC03_VC90_4,HC03_VC91_4,HC03_VC92_4,HC03_VC95_4,HC03_VC96_4
161,mid,HC03_VC46_2,HC03_VC47_1,HC03_VC48_3,HC03_VC52_1,HC03_VC53_1,HC03_VC62_1,HC03_VC63_3,HC03_VC65_1,HC03_VC66_3,HC03_VC67_2,HC03_VC68_3,HC03_VC70_1,HC03_VC71_2,HC03_VC72_4,HC03_VC76_1,HC03_VC77_3,HC03_VC78_3,HC03_VC79_4,HC03_VC80_3,HC03_VC81_1,HC03_VC85_1,HC03_VC86_3,HC03_VC87_3,HC03_VC88_2,HC03_VC89_2,HC03_VC90_1,HC03_VC91_1,HC03_VC92_1,HC03_VC95_1,HC03_VC96_1
162,mid,HC03_VC46_1,HC03_VC47_1,HC03_VC48_2,HC03_VC52_4,HC03_VC53_1,HC03_VC62_3,HC03_VC63_4,HC03_VC65_4,HC03_VC66_4,HC03_VC67_3,HC03_VC68_2,HC03_VC70_4,HC03_VC71_1,HC03_VC72_2,HC03_VC76_4,HC03_VC77_1,HC03_VC78_2,HC03_VC79_2,HC03_VC80_1,HC03_VC81_2,HC03_VC85_3,HC03_VC86_1,HC03_VC87_1,HC03_VC88_2,HC03_VC89_3,HC03_VC90_3,HC03_VC91_4,HC03_VC92_3,HC03_VC95_4,HC03_VC96_4
163,mid,HC03_VC46_1,HC03_VC47_1,HC03_VC48_4,HC03_VC52_2,HC03_VC53_1,HC03_VC62_2,HC03_VC63_2,HC03_VC65_1,HC03_VC66_2,HC03_VC67_2,HC03_VC68_3,HC03_VC70_2,HC03_VC71_1,HC03_VC72_4,HC03_VC76_3,HC03_VC77_4,HC03_VC78_2,HC03_VC79_2,HC03_VC80_2,HC03_VC81_2,HC03_VC85_2,HC03_VC86_1,HC03_VC87_1,HC03_VC88_3,HC03_VC89_1,HC03_VC90_3,HC03_VC91_3,HC03_VC92_3,HC03_VC95_4,HC03_VC96_3
164,mid,HC03_VC46_1,HC03_VC47_4,HC03_VC48_1,HC03_VC52_2,HC03_VC53_4,HC03_VC62_2,HC03_VC63_1,HC03_VC65_1,HC03_VC66_1,HC03_VC67_4,HC03_VC68_1,HC03_VC70_2,HC03_VC71_1,HC03_VC72_1,HC03_VC76_2,HC03_VC77_1,HC03_VC78_1,HC03_VC79_2,HC03_VC80_4,HC03_VC81_1,HC03_VC85_2,HC03_VC86_3,HC03_VC87_4,HC03_VC88_4,HC03_VC89_1,HC03_VC90_3,HC03_VC91_1,HC03_VC92_1,HC03_VC95_1,HC03_VC96_1
165,mid,HC03_VC46_1,HC03_VC47_3,HC03_VC48_1,HC03_VC52_1,HC03_VC53_3,HC03_VC62_1,HC03_VC63_1,HC03_VC65_2,HC03_VC66_2,HC03_VC67_2,HC03_VC68_1,HC03_VC70_1,HC03_VC71_3,HC03_VC72_2,HC03_VC76_1,HC03_VC77_4,HC03_VC78_1,HC03_VC79_1,HC03_VC80_3,HC03_VC81_3,HC03_VC85_1,HC03_VC86_1,HC03_VC87_1,HC03_VC88_3,HC03_VC89_2,HC03_VC90_4,HC03_VC91_4,HC03_VC92_3,HC03_VC95_4,HC03_VC96_3
166,mid,HC03_VC46_2,HC03_VC47_4,HC03_VC48_1,HC03_VC52_4,HC03_VC53_4,HC03_VC62_4,HC03_VC63_4,HC03_VC65_4,HC03_VC66_4,HC03_VC67_4,HC03_VC68_4,HC03_VC70_4,HC03_VC71_4,HC03_VC72_4,HC03_VC76_4,HC03_VC77_4,HC03_VC78_1,HC03_VC79_1,HC03_VC80_1,HC03_VC81_4,HC03_VC85_4,HC03_VC86_2,HC03_VC87_4,HC03_VC88_2,HC03_VC89_1,HC03_VC90_4,HC03_VC91_2,HC03_VC92_1,HC03_VC95_1,HC03_VC96_2
167,mid,HC03_VC46_2,HC03_VC47_1,HC03_VC48_3,HC03_VC52_1,HC03_VC53_1,HC03_VC62_1,HC03_VC63_3,HC03_VC65_2,HC03_VC66_3,HC03_VC67_1,HC03_VC68_3,HC03_VC70_1,HC03_VC71_2,HC03_VC72_2,HC03_VC76_1,HC03_VC77_1,HC03_VC78_3,HC03_VC79_2,HC03_VC80_1,HC03_VC81_3,HC03_VC85_1,HC03_VC86_4,HC03_VC87_2,HC03_VC88_1,HC03_VC89_4,HC03_VC90_1,HC03_VC91_3,HC03_VC92_3,HC03_VC95_2,HC03_VC96_3
168,mid,HC03_VC46_4,HC03_VC47_4,HC03_VC48_3,HC03_VC52_1,HC03_VC53_4,HC03_VC62_1,HC03_VC63_4,HC03_VC65_3,HC03_VC66_2,HC03_VC67_3,HC03_VC68_3,HC03_VC70_1,HC03_VC71_2,HC03_VC72_4,HC03_VC76_1,HC03_VC77_1,HC03_VC78_3,HC03_VC79_3,HC03_VC80_1,HC03_VC81_2,HC03_VC85_1,HC03_VC86_4,HC03_VC87_4,HC03_VC88_4,HC03_VC89_1,HC03_VC90_2,HC03_VC91_1,HC03_VC92_1,HC03_VC95_1,HC03_VC96_1
169,mid,HC03_VC46_3,HC03_VC47_1,HC03_VC48_1,HC03_VC52_1,HC03_VC53_1,HC03_VC62_1,HC03_VC63_2,HC03_VC65_2,HC03_VC66_3,HC03_VC67_2,HC03_VC68_1,HC03_VC70_1,HC03_VC71_1,HC03_VC72_4,HC03_VC76_1,HC03_VC77_2,HC03_VC78_3,HC03_VC79_2,HC03_VC80_2,HC03_VC81_2,HC03_VC85_1,HC03_VC86_3,HC03_VC87_3,HC03_VC88_1,HC03_VC89_2,HC03_VC90_2,HC03_VC91_2,HC03_VC92_3,HC03_VC95_1,HC03_VC96_2
170,mid,HC03_VC46_4,HC03_VC47_2,HC03_VC48_3,HC03_VC52_3,HC03_VC53_3,HC03_VC62_4,HC03_VC63_4,HC03_VC65_3,HC03_VC66_4,HC03_VC67_1,HC03_VC68_3,HC03_VC70_4,HC03_VC71_4,HC03_VC72_2,HC03_VC76_3,HC03_VC77_3,HC03_VC78_1,HC03_VC79_3,HC03_VC80_1,HC03_VC81_2,HC03_VC85_3,HC03_VC86_4,HC03_VC87_4,HC03_VC88_2,HC03_VC89_4,HC03_VC90_2,HC03_VC91_1,HC03_VC92_1,HC03_VC95_1,HC03_VC96_1
171,mid,HC03_VC46_4,HC03_VC47_2,HC03_VC48_2,HC03_VC52_2,HC03_VC53_4,HC03_VC62_3,HC03_VC63_1,HC03_VC65_1,HC03_VC66_3,HC03_VC67_1,HC03_VC68_4,HC03_VC70_2,HC03_VC71_1,HC03_VC72_4,HC03_VC76_2,HC03_VC77_4,HC03_VC78_4,HC03_VC79_4,HC03_VC80_4,HC03_VC81_1,HC03_VC85_3,HC03_VC86_1,HC03_VC87_1,HC03_VC88_4,HC03_VC89_3,HC03_VC90_4,HC03_VC91_2,HC03_VC92_1,HC03_VC95_4,HC03_VC96_1
172,mid,HC03_VC46_2,HC03_VC47_1,HC03_VC48_3,HC03_VC52_3,HC03_VC53_2,HC03_VC62_2,HC03_VC63_1,HC03_VC65_1,HC03_VC66_1,HC03_VC67_1,HC03_VC68_2,HC03_VC70_2,HC03_VC71_1,HC03_VC72_2,HC03_VC76_3,HC03_VC77_4,HC03_VC78_2,HC03_VC79_2,HC03_VC80_3,HC03_VC81_1,HC03_VC85_3,HC03_VC86_1,HC03_VC87_1,HC03_VC88_3,HC03_VC89_1,HC03_VC90_3,HC03_VC91_3,HC03_VC92_4,HC03_VC95_4,HC03_VC96_4
173,mid,HC03_VC46_2,HC03_VC47_3,HC03_VC48_3,HC03_VC52_1,HC03_VC53_2,HC03_VC62_1,HC03_VC63_3,HC03_VC65_2,HC03_VC66_2,HC03_VC67_3,HC03_VC68_3,HC03_VC70_1,HC03_VC71_1,HC03_VC72_3,HC03_VC76_1,HC03_VC77_2,HC03_VC78_3,HC03_VC79_3,HC03_VC80_3,HC03_VC81_1,HC03_VC85_1,HC03_VC86_2,HC03_VC87_2,HC03_VC88_2,HC03_VC89_4,HC03_VC90_2,HC03_VC91_1,HC03_VC92_1,HC03_VC95_2,HC03_VC96_1
174,mid,HC03_VC46_4,HC03_VC47_4,HC03_VC48_3,HC03_VC52_1,HC03_VC53_4,HC03_VC62_1,HC03_VC63_3,HC03_VC65_1,HC03_VC66_2,HC03_VC67_1,HC03_VC68_4,HC03_VC70_1,HC03_VC71_3,HC03_VC72_1,HC03_VC76_1,HC03_VC77_1,HC03_VC78_1,HC03_VC79_1,HC03_VC80_3,HC03_VC81_3,HC03_VC85_1,HC03_VC86_4,HC03_VC87_4,HC03_VC88_4,HC03_VC89_2,HC03_VC90_1,HC03_VC91_1,HC03_VC92_1,HC03_VC95_1,HC03_VC96_1
175,mid,HC03_VC46_3,HC03_VC47_1,HC03_VC48_2,HC03_VC52_3,HC03_VC53_4,HC03_VC62_3,HC03_VC63_1,HC03_VC65_1,HC03_VC66_1,HC03_VC67_1,HC03_VC68_1,HC03_VC70_2,HC03_VC71_1,HC03_VC72_4,HC03_VC76_2,HC03_VC77_1,HC03_VC78_2,HC03_VC79_3,HC03_VC80_2,HC03_VC81_1,HC03_VC85_3,HC03_VC86_1,HC03_VC87_1,HC03_VC88_2,HC03_VC89_2,HC03_VC90_3,HC03_VC91_4,HC03_VC92_3,HC03_VC95_4,HC03_VC96_4
176,mid,HC03_VC46_1,HC03_VC47_4,HC03_VC48_1,HC03_VC52_1,HC03_VC53_1,HC03_VC62_1,HC03_VC63_2,HC03_VC65_2,HC03_VC66_3,HC03_VC67_3,HC03_VC68_1,HC03_VC70_1,HC03_VC71_2,HC03_VC72_3,HC03_VC76_1,HC03_VC77_2,HC03_VC78_2,HC03_VC79_4,HC03_VC80_4,HC03_VC81_1,HC03_VC85_1,HC03_VC86_3,HC03_VC87_4,HC03_VC88_4,HC03_VC89_1,HC03_VC90_1,HC03_VC91_1,HC03_VC92_1,HC03_VC95_1,HC03_VC96_1
177,mid,HC03_VC46_3,HC03_VC47_1,HC03_VC48_1,HC03_VC52_3,HC03_VC53_2,HC03_VC62_2,HC03_VC63_1,HC03_VC65_1,HC03_VC66_1,HC03_VC67_1,HC03_VC68_1,HC03_VC70_1,HC03_VC71_2,HC03_VC72_4,HC03_VC76_3,HC03_VC77_1,HC03_VC78_2,HC03_VC79_1,HC03_VC80_2,HC03_VC81_4,HC03_VC85_3,HC03_VC86_1,HC03_VC87_1,HC03_VC88_2,HC03_VC89_4,HC03_VC90_4,HC03_VC91_4,HC03_VC92_3,HC03_VC95_4,HC03_VC96_4
178,mid,HC03_VC46_4,HC03_VC47_3,HC03_VC48_2,HC03_VC52_3,HC03_VC53_4,HC03_VC62_3,HC03_VC63_1,HC03_VC65_3,HC03_VC66_1,HC03_VC67_3,HC03_VC68_1,HC03_VC70_3,HC03_VC71_4,HC03_VC72_4,HC03_VC76_3,HC03_VC77_3,HC03_VC78_4,HC03_VC79_4,HC03_VC80_4,HC03_VC81_1,HC03_VC85_3,HC03_VC86_2,HC03_VC87_2,HC03_VC88_1,HC03_VC89_4,HC03_VC90_4,HC03_VC91_3,HC03_VC92_2,HC03_VC95_3,HC03_VC96_2
