,drug,HC03_VC84,HC03_VC85,HC03_VC86,HC03_VC87,HC03_VC88,HC03_VC89,HC03_VC90,HC03_VC91,HC03_VC93,HC03_VC94
397,low,HC03_VC84_3,HC03_VC85_3,HC03_VC86_2,HC03_VC87_1,HC03_VC88_2,HC03_VC89_1,HC03_VC90_4,HC03_VC91_4,HC03_VC93_2,HC03_VC94_4
398,low,HC03_VC84_4,HC03_VC85_3,HC03_VC86_2,HC03_VC87_4,HC03_VC88_2,HC03_VC89_2,HC03_VC90_1,HC03_VC91_1,HC03_VC93_3,HC03_VC94_1
399,low,HC03_VC84_4,HC03_VC85_3,HC03_VC86_3,HC03_VC87_1,HC03_VC88_4,HC03_VC89_3,HC03_VC90_4,HC03_VC91_4,HC03_VC93_2,HC03_VC94_4
400,low,HC03_VC84_2,HC03_VC85_3,HC03_VC86_3,HC03_VC87_1,HC03_VC88_3,HC03_VC89_2,HC03_VC90_3,HC03_VC91_4,HC03_VC93_2,HC03_VC94_3
401,low,HC03_VC84_3,HC03_VC85_3,HC03_VC86_2,HC03_VC87_1,HC03_VC88_3,HC03_VC89_4,HC03_VC90_3,HC03_VC91_3,HC03_VC93_2,HC03_VC94_3
402,low,HC03_VC84_4,HC03_VC85_2,HC03_VC86_1,HC03_VC87_1,HC03_VC88_3,HC03_VC89_4,HC03_VC90_4,HC03_VC91_4,HC03_VC93_4,HC03_VC94_4
403,low,HC03_VC84_2,HC03_VC85_3,HC03_VC86_3,HC03_VC87_1,HC03_VC88_4,HC03_VC89_3,HC03_VC90_2,HC03_VC91_2,HC03_VC93_2,HC03_VC94_2
404,low,HC03_VC84_3,HC03_VC85_2,HC03_VC86_4,HC03_VC87_4,HC03_VC88_1,HC03_VC89_1,HC03_VC90_1,HC03_VC91_1,HC03_VC93_2,HC03_VC94_1
405,low,HC03_VC84_4,HC03_VC85_1,HC03_VC86_2,HC03_VC87_2,HC03_VC88_1,HC03_VC89_3,HC03_VC90_3,HC03_VC91_2,HC03_VC93_3,HC03_VC94_3
406,low,HC03_VC84_3,HC03_VC85_3,HC03_VC86_3,HC03_VC87_2,HC03_VC88_1,HC03_VC89_1,HC03_VC90_3,HC03_VC91_4,HC03_VC93_2,HC03_VC94_4
407,low,HC03_VC84_3,HC03_VC85_4,HC03_VC86_3,HC03_VC87_1,HC03_VC88_2,HC03_VC89_1,HC03_VC90_3,HC03_VC91_4,HC03_VC93_1,HC03_VC94_3
408,low,HC03_VC84_2,HC03_VC85_4,HC03_VC86_4,HC03_VC87_4,HC03_VC88_1,HC03_VC89_2,HC03_VC90_1,HC03_VC91_1,HC03_VC93_1,HC03_VC94_1
409,low,HC03_VC84_1,HC03_VC85_3,HC03_VC86_2,HC03_VC87_1,HC03_VC88_4,HC03_VC89_3,HC03_VC90_3,HC03_VC91_3,HC03_VC93_2,HC03_VC94_3
410,low,HC03_VC84_1,HC03_VC85_4,HC03_VC86_4,HC03_VC87_3,HC03_VC88_3,HC03_VC89_1,HC03_VC90_1,HC03_VC91_1,HC03_VC93_1,HC03_VC94_1
411,low,HC03_VC84_3,HC03_VC85_2,HC03_VC86_2,HC03_VC87_1,HC03_VC88_4,HC03_VC89_2,HC03_VC90_3,HC03_VC91_4,HC03_VC93_3,HC03_VC94_4
412,low,HC03_VC84_2,HC03_VC85_2,HC03_VC86_3,HC03_VC87_2,HC03_VC88_3,HC03_VC89_4,HC03_VC90_2,HC03_VC91_1,HC03_VC93_2,HC03_VC94_1
413,low,HC03_VC84_2,HC03_VC85_4,HC03_VC86_4,HC03_VC87_2,HC03_VC88_1,HC03_VC89_2,HC03_VC90_2,HC03_VC91_3,HC03_VC93_1,HC03_VC94_3
414,low,HC03_VC84_3,HC03_VC85_3,HC03_VC86_2,HC03_VC87_1,HC03_VC88_3,HC03_VC89_2,HC03_VC90_3,HC03_VC91_3,HC03_VC93_3,HC03_VC94_3
415,low,HC03_VC84_3,HC03_VC85_4,HC03_VC86_2,HC03_VC87_1,HC03_VC88_3,HC03_VC89_1,HC03_VC90_4,HC03_VC91_3,HC03_VC93_2,HC03_VC94_4
416,low,HC03_VC84_4,HC03_VC85_1,HC03_VC86_2,HC03_VC87_1,HC03_VC88_4,HC03_VC89_4,HC03_VC90_4,HC03_VC91_4,HC03_VC93_3,HC03_VC94_4
417,low,HC03_VC84_4,HC03_VC85_3,HC03_VC86_2,HC03_VC87_1,HC03_VC88_4,HC03_VC89_2,HC03_VC90_2,HC03_VC91_4,HC03_VC93_2,HC03_VC94_3
418,low,HC03_VC84_1,HC03_VC85_4,HC03_VC86_2,HC03_VC87_3,HC03_VC88_1,HC03_VC89_1,HC03_VC90_2,HC03_VC91_2,HC03_VC93_2,HC03_VC94_2
419,low,HC03_VC84_1,HC03_VC85_4,HC03_VC86_4,HC03_VC87_3,HC03_VC88_3,HC03_VC89_2,HC03_VC90_1,HC03_VC91_1,HC03_VC93_1,HC03_VC94_1
420,low,HC03_VC84_4,HC03_VC85_2,HC03_VC86_1,HC03_VC87_3,HC03_VC88_4,HC03_VC89_4,HC03_VC90_2,HC03_VC91_2,HC03_VC93_4,HC03_VC94_2
421,low,HC03_VC84_4,HC03_VC85_2,HC03_VC86_2,HC03_VC87_1,HC03_VC88_4,HC03_VC89_4,HC03_VC90_3,HC03_VC91_2,HC03_VC93_3,HC03_VC94_3
422,low,HC03_VC84_3,HC03_VC85_2,HC03_VC86_2,HC03_VC87_1,HC03_VC88_4,HC03_VC89_3,HC03_VC90_2,HC03_VC91_2,HC03_VC93_3,HC03_VC94_2
423,low,HC03_VC84_1,HC03_VC85_3,HC03_VC86_4,HC03_VC87_4,HC03_VC88_1,HC03_VC89_2,HC03_VC90_1,HC03_VC91_1,HC03_VC93_1,HC03_VC94_1
424,low,HC03_VC84_2,HC03_VC85_4,HC03_VC86_4,HC03_VC87_1,HC03_VC88_4,HC03_VC89_1,HC03_VC90_2,HC03_VC91_2,HC03_VC93_1,HC03_VC94_2
425,low,HC03_VC84_4,HC03_VC85_1,HC03_VC86_1,HC03_VC87_2,HC03_VC88_4,HC03_VC89_4,HC03_VC90_4,HC03_VC91_4,HC03_VC93_4,HC03_VC94_4
426,low,HC03_VC84_3,HC03_VC85_1,HC03_VC86_2,HC03_VC87_4,HC03_VC88_4,HC03_VC89_4,HC03_VC90_1,HC03_VC91_1,HC03_VC93_3,HC03_VC94_1
427,low,HC03_VC84_3,HC03_VC85_2,HC03_VC86_3,HC03_VC87_1,HC03_VC88_4,HC03_VC89_4,HC03_VC90_3,HC03_VC91_3,HC03_VC93_3,HC03_VC94_3
428,low,HC03_VC84_3,HC03_VC85_4,HC03_VC86_3,HC03_VC87_1,HC03_VC88_2,HC03_VC89_1,HC03_VC90_3,HC03_VC91_3,HC03_VC93_1,HC03_VC94_3
429,low,HC03_VC84_2,HC03_VC85_4,HC03_VC86_3,HC03_VC87_1,HC03_VC88_3,HC03_VC89_1,HC03_VC90_3,HC03_VC91_2,HC03_VC93_2,HC03_VC94_2
430,low,HC03_VC84_2,HC03_VC85_2,HC03_VC86_3,HC03_VC87_1,HC03_VC88_4,HC03_VC89_3,HC03_VC90_3,HC03_VC91_4,HC03_VC93_3,HC03_VC94_3
431,low,HC03_VC84_1,HC03_VC85_4,HC03_VC86_4,HC03_VC87_3,HC03_VC88_1,HC03_VC89_1,HC03_VC90_2,HC03_VC91_2,HC03_VC93_1,HC03_VC94_2
432,low,HC03_VC84_4,HC03_VC85_1,HC03_VC86_3,HC03_VC87_4,HC03_VC88_1,HC03_VC89_1,HC03_VC90_2,HC03_VC91_2,HC03_VC93_3,HC03_VC94_2
433,low,HC03_VC84_3,HC03_VC85_4,HC03_VC86_3,HC03_VC87_2,HC03_VC88_4,HC03_VC89_2,HC03_VC90_2,HC03_VC91_1,HC03_VC93_1,HC03_VC94_1
434,low,HC03_VC84_3,HC03_VC85_1,HC03_VC86_1,HC03_VC87_1,HC03_VC88_4,HC03_VC89_4,HC03_VC90_4,HC03_VC91_4,HC03_VC93_4,HC03_VC94_4
435,low,HC03_VC84_2,HC03_VC85_4,HC03_VC86_3,HC03_VC87_2,HC03_VC88_2,HC03_VC89_1,HC03_VC90_2,HC03_VC91_2,HC03_VC93_1,HC03_VC94_2
436,low,HC03_VC84_2,HC03_VC85_2,HC03_VC86_2,HC03_VC87_2,HC03_VC88_2,HC03_VC89_2,HC03_VC90_3,HC03_VC91_3,HC03_VC93_3,HC03_VC94_3
437,low,HC03_VC84_2,HC03_VC85_3,HC03_VC86_4,HC03_VC87_2,HC03_VC88_2,HC03_VC89_3,HC03_VC90_2,HC03_VC91_2,HC03_VC93_1,HC03_VC94_2
438,low,HC03_VC84_1,HC03_VC85_4,HC03_VC86_4,HC03_VC87_4,HC03_VC88_3,HC03_VC89_3,HC03_VC90_1,HC03_VC91_1,HC03_VC93_1,HC03_VC94_1
439,low,HC03_VC84_3,HC03_VC85_3,HC03_VC86_4,HC03_VC87_1,HC03_VC88_2,HC03_VC89_1,HC03_VC90_2,HC03_VC91_2,HC03_VC93_1,HC03_VC94_2
440,low,HC03_VC84_4,HC03_VC85_3,HC03_VC86_1,HC03_VC87_1,HC03_VC88_3,HC03_VC89_3,HC03_VC90_4,HC03_VC91_4,HC03_VC93_3,HC03_VC94_4
441,low,HC03_VC84_4,HC03_VC85_2,HC03_VC86_2,HC03_VC87_1,HC03_VC88_4,HC03_VC89_4,HC03_VC90_3,HC03_VC91_3,HC03_VC93_3,HC03_VC94_3
442,low,HC03_VC84_4,HC03_VC85_3,HC03_VC86_3,HC03_VC87_1,HC03_VC88_3,HC03_VC89_1,HC03_VC90_4,HC03_VC91_4,HC03_VC93_2,HC03_VC94_4
443,low,HC03_VC84_2,HC03_VC85_4,HC03_VC86_3,HC03_VC87_1,HC03_VC88_2,HC03_VC89_1,HC03_VC90_3,HC03_VC91_4,HC03_VC93_1,HC03_VC94_3
444,low,HC03_VC84_4,HC03_VC85_2,HC03_VC86_3,HC03_VC87_2,HC03_VC88_1,HC03_VC89_1,HC03_VC90_4,HC03_VC91_3,HC03_VC93_2,HC03_VC94_4
445,low,HC03_VC84_4,HC03_VC85_1,HC03_VC86_1,HC03_VC87_3,HC03_VC88_2,HC03_VC89_3,HC03_VC90_2,HC03_VC91_2,HC03_VC93_4,HC03_VC94_2
446,low,HC03_VC84_4,HC03_VC85_3,HC03_VC86_2,HC03_VC87_3,HC03_VC88_2,HC03_VC89_1,HC03_VC90_3,HC03_VC91_4,HC03_VC93_3,HC03_VC94_3
447,low,HC03_VC84_3,HC03_VC85_4,HC03_VC86_2,HC03_VC87_1,HC03_VC88_4,HC03_VC89_1,HC03_VC90_4,HC03_VC91_4,HC03_VC93_2,HC03_VC94_4
448,low,HC03_VC84_4,HC03_VC85_2,HC03_VC86_1,HC03_VC87_2,HC03_VC88_2,HC03_VC89_4,HC03_VC90_4,HC03_VC91_3,HC03_VC93_4,HC03_VC94_4
449,low,HC03_VC84_4,HC03_VC85_2,HC03_VC86_1,HC03_VC87_2,HC03_VC88_2,HC03_VC89_4,HC03_VC90_3,HC03_VC91_4,HC03_VC93_4,HC03_VC94_4
450,low,HC03_VC84_4,HC03_VC85_1,HC03_VC86_2,HC03_VC87_3,HC03_VC88_2,HC03_VC89_3,HC03_VC90_2,HC03_VC91_2,HC03_VC93_3,HC03_VC94_2
451,low,HC03_VC84_4,HC03_VC85_2,HC03_VC86_2,HC03_VC87_3,HC03_VC88_1,HC03_VC89_2,HC03_VC90_4,HC03_VC91_4,HC03_VC93_3,HC03_VC94_4
452,low,HC03_VC84_4,HC03_VC85_1,HC03_VC86_1,HC03_VC87_2,HC03_VC88_3,HC03_VC89_3,HC03_VC90_3,HC03_VC91_3,HC03_VC93_4,HC03_VC94_3
453,low,HC03_VC84_3,HC03_VC85_2,HC03_VC86_1,HC03_VC87_1,HC03_VC88_4,HC03_VC89_4,HC03_VC90_4,HC03_VC91_4,HC03_VC93_3,HC03_VC94_4
454,low,HC03_VC84_3,HC03_VC85_2,HC03_VC86_2,HC03_VC87_1,HC03_VC88_4,HC03_VC89_3,HC03_VC90_3,HC03_VC91_4,HC03_VC93_3,HC03_VC94_3
455,low,HC03_VC84_3,HC03_VC85_1,HC03_VC86_1,HC03_VC87_2,HC03_VC88_4,HC03_VC89_4,HC03_VC90_4,HC03_VC91_4,HC03_VC93_4,HC03_VC94_4
456,low,HC03_VC84_4,HC03_VC85_2,HC03_VC86_3,HC03_VC87_2,HC03_VC88_3,HC03_VC89_3,HC03_VC90_3,HC03_VC91_3,HC03_VC93_3,HC03_VC94_3
457,low,HC03_VC84_4,HC03_VC85_4,HC03_VC86_3,HC03_VC87_1,HC03_VC88_1,HC03_VC89_3,HC03_VC90_4,HC03_VC91_4,HC03_VC93_1,HC03_VC94_4
458,low,HC03_VC84_3,HC03_VC85_2,HC03_VC86_3,HC03_VC87_1,HC03_VC88_3,HC03_VC89_4,HC03_VC90_2,HC03_VC91_4,HC03_VC93_2,HC03_VC94_3
459,low,HC03_VC84_4,HC03_VC85_1,HC03_VC86_1,HC03_VC87_1,HC03_VC88_4,HC03_VC89_4,HC03_VC90_4,HC03_VC91_4,HC03_VC93_4,HC03_VC94_4
